municipio;uf;ano;ano_preliminar;produto;grupo;tipo_cultura;situacao;area_ha;pct_area_total_municipio;valor_mil_reais;valor_por_ha_reais;var_area_ano_anterior_pct;area_total_ha;valor_total_mil_reais;flag_area_sem_valor;flag_salto_area;flag_outlier_valor_ha;flag_produto_inicio_tardio;flag_produto_encerrado;flag_subcomponente
Jacundá;PA;2024;False;Pimenta-do-reino;Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;450,0;4229,0;False;False;False;False;False;False
Jacundá;PA;2025;True;Pimenta-do-reino;Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;674,0;8900,0;False;False;False;False;False;False
Jacundá;PA;2016;False;Soja (em grão);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;3241,0;12740,0;False;False;False;False;False;False
Jacundá;PA;2017;False;Soja (em grão);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;3141,0;11364,0;False;False;False;False;False;False
Jacundá;PA;2018;False;Soja (em grão);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;302,0;3883,0;False;False;False;False;False;False
Jacundá;PA;2019;False;Soja (em grão);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;82,0;651,0;False;False;False;False;False;False
Jacundá;PA;2020;False;Soja (em grão);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;52,0;741,0;False;False;False;False;False;False
Jacundá;PA;2021;False;Soja (em grão);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;52,0;1094,0;False;False;False;False;False;False
Jacundá;PA;2022;False;Soja (em grão);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;52,0;1195,0;False;False;False;False;False;False
Jacundá;PA;2023;False;Soja (em grão);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;200,0;2141,0;False;False;False;False;False;False
Jacundá;PA;2024;False;Soja (em grão);Grãos e oleaginosas;temporária;cultivado;250,0;55,56;1650,0;6600,0;;450,0;4229,0;False;False;False;False;False;False
Jacundá;PA;2025;True;Soja (em grão);Grãos e oleaginosas;temporária;cultivado;300,0;44,51;2052,0;6840,0;20,0;674,0;8900,0;False;False;False;False;False;False
Jacundá;PA;2016;False;Sorgo (em grão);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;3241,0;12740,0;False;False;False;False;False;False
Jacundá;PA;2017;False;Sorgo (em grão);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;3141,0;11364,0;False;False;False;False;False;False
Jacundá;PA;2018;False;Sorgo (em grão);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;302,0;3883,0;False;False;False;False;False;False
Jacundá;PA;2019;False;Sorgo (em grão);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;82,0;651,0;False;False;False;False;False;False
Jacundá;PA;2020;False;Sorgo (em grão);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;52,0;741,0;False;False;False;False;False;False
Jacundá;PA;2021;False;Sorgo (em grão);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;52,0;1094,0;False;False;False;False;False;False
Jacundá;PA;2022;False;Sorgo (em grão);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;52,0;1195,0;False;False;False;False;False;False
Jacundá;PA;2023;False;Sorgo (em grão);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;200,0;2141,0;False;False;False;False;False;False
Jacundá;PA;2024;False;Sorgo (em grão);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;450,0;4229,0;False;False;False;False;False;False
Jacundá;PA;2025;True;Sorgo (em grão);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;674,0;8900,0;False;False;False;False;False;False
Jacundá;PA;2016;False;Tangerina;Frutas;permanente;sem_cultivo;0,0;0,0;0,0;;;3241,0;12740,0;False;False;False;False;False;False
Jacundá;PA;2017;False;Tangerina;Frutas;permanente;sem_cultivo;0,0;0,0;0,0;;;3141,0;11364,0;False;False;False;False;False;False
Jacundá;PA;2018;False;Tangerina;Frutas;permanente;sem_cultivo;0,0;0,0;0,0;;;302,0;3883,0;False;False;False;False;False;False
Jacundá;PA;2019;False;Tangerina;Frutas;permanente;sem_cultivo;0,0;0,0;0,0;;;82,0;651,0;False;False;False;False;False;False
Jacundá;PA;2020;False;Tangerina;Frutas;permanente;sem_cultivo;0,0;0,0;0,0;;;52,0;741,0;False;False;False;False;False;False
Jacundá;PA;2021;False;Tangerina;Frutas;permanente;sem_cultivo;0,0;0,0;0,0;;;52,0;1094,0;False;False;False;False;False;False
Jacundá;PA;2022;False;Tangerina;Frutas;permanente;sem_cultivo;0,0;0,0;0,0;;;52,0;1195,0;False;False;False;False;False;False
Jacundá;PA;2023;False;Tangerina;Frutas;permanente;sem_cultivo;0,0;0,0;0,0;;;200,0;2141,0;False;False;False;False;False;False
Jacundá;PA;2024;False;Tangerina;Frutas;permanente;sem_cultivo;0,0;0,0;0,0;;;450,0;4229,0;False;False;False;False;False;False
Jacundá;PA;2025;True;Tangerina;Frutas;permanente;sem_cultivo;0,0;0,0;0,0;;;674,0;8900,0;False;False;False;False;False;False
Jacundá;PA;2016;False;Tomate;Hortaliças;temporária;sem_cultivo;0,0;0,0;0,0;;;3241,0;12740,0;False;False;False;False;False;False
Jacundá;PA;2017;False;Tomate;Hortaliças;temporária;sem_cultivo;0,0;0,0;0,0;;;3141,0;11364,0;False;False;False;False;False;False
Jacundá;PA;2018;False;Tomate;Hortaliças;temporária;sem_cultivo;0,0;0,0;0,0;;;302,0;3883,0;False;False;False;False;False;False
Jacundá;PA;2019;False;Tomate;Hortaliças;temporária;sem_cultivo;0,0;0,0;0,0;;;82,0;651,0;False;False;False;False;False;False
Jacundá;PA;2020;False;Tomate;Hortaliças;temporária;sem_cultivo;0,0;0,0;0,0;;;52,0;741,0;False;False;False;False;False;False
Jacundá;PA;2021;False;Tomate;Hortaliças;temporária;sem_cultivo;0,0;0,0;0,0;;;52,0;1094,0;False;False;False;False;False;False
Jacundá;PA;2022;False;Tomate;Hortaliças;temporária;sem_cultivo;0,0;0,0;0,0;;;52,0;1195,0;False;False;False;False;False;False
Jacundá;PA;2023;False;Tomate;Hortaliças;temporária;sem_cultivo;0,0;0,0;0,0;;;200,0;2141,0;False;False;False;False;False;False
Jacundá;PA;2024;False;Tomate;Hortaliças;temporária;sem_cultivo;0,0;0,0;0,0;;;450,0;4229,0;False;False;False;False;False;False
Jacundá;PA;2025;True;Tomate;Hortaliças;temporária;sem_cultivo;0,0;0,0;0,0;;;674,0;8900,0;False;False;False;False;False;False
Jacundá;PA;2016;False;Urucum (semente);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;3241,0;12740,0;False;False;False;False;False;False
Jacundá;PA;2017;False;Urucum (semente);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;3141,0;11364,0;False;False;False;False;False;False
Jacundá;PA;2018;False;Urucum (semente);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;302,0;3883,0;False;False;False;False;False;False
Jacundá;PA;2019;False;Urucum (semente);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;82,0;651,0;False;False;False;False;False;False
Jacundá;PA;2020;False;Urucum (semente);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;52,0;741,0;False;False;False;False;False;False
Jacundá;PA;2021;False;Urucum (semente);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;52,0;1094,0;False;False;False;False;False;False
Jacundá;PA;2022;False;Urucum (semente);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;52,0;1195,0;False;False;False;False;False;False
Jacundá;PA;2023;False;Urucum (semente);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;200,0;2141,0;False;False;False;False;False;False
Jacundá;PA;2024;False;Urucum (semente);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;450,0;4229,0;False;False;False;False;False;False
Jacundá;PA;2025;True;Urucum (semente);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;674,0;8900,0;False;False;False;False;False;False
Juruti;PA;2016;False;Abacate;Frutas;permanente;sem_cultivo;0,0;0,0;0,0;;;12357,0;46932,0;False;False;False;False;False;False
Juruti;PA;2017;False;Abacate;Frutas;permanente;sem_cultivo;0,0;0,0;0,0;;;12427,0;48876,0;False;False;False;False;False;False
Juruti;PA;2018;False;Abacate;Frutas;permanente;sem_cultivo;0,0;0,0;0,0;;;12215,0;38758,0;False;False;False;False;False;False
Juruti;PA;2019;False;Abacate;Frutas;permanente;sem_cultivo;0,0;0,0;0,0;;;12166,0;31864,0;False;False;False;False;False;False
Juruti;PA;2020;False;Abacate;Frutas;permanente;sem_cultivo;0,0;0,0;0,0;;;10220,0;61792,0;False;False;False;False;False;False
Juruti;PA;2021;False;Abacate;Frutas;permanente;sem_cultivo;0,0;0,0;0,0;;;18271,0;110711,0;False;False;False;False;False;False
Juruti;PA;2022;False;Abacate;Frutas;permanente;sem_cultivo;0,0;0,0;0,0;;;18269,0;89228,0;False;False;False;False;False;False
Juruti;PA;2023;False;Abacate;Frutas;permanente;sem_cultivo;0,0;0,0;0,0;;;7467,0;116211,0;False;False;False;False;False;False
Juruti;PA;2024;False;Abacate;Frutas;permanente;sem_cultivo;0,0;0,0;0,0;;;5226,0;147246,0;False;False;False;False;False;False
Juruti;PA;2025;True;Abacate;Frutas;permanente;sem_cultivo;0,0;0,0;0,0;;;6201,0;101806,0;False;False;False;False;False;False
Juruti;PA;2016;False;Abacaxi;Frutas;temporária;cultivado;2,0;0,02;36,0;18000,0;;12357,0;46932,0;False;False;False;False;False;False
Juruti;PA;2017;False;Abacaxi;Frutas;temporária;cultivado;10,0;0,08;204,0;20400,0;400,0;12427,0;48876,0;False;False;False;False;False;False
Juruti;PA;2018;False;Abacaxi;Frutas;temporária;cultivado;3,0;0,02;72,0;24000,0;-70,0;12215,0;38758,0;False;False;False;False;False;False
Juruti;PA;2019;False;Abacaxi;Frutas;temporária;cultivado;3,0;0,02;72,0;24000,0;0,0;12166,0;31864,0;False;False;False;False;False;False
Juruti;PA;2020;False;Abacaxi;Frutas;temporária;cultivado;5,0;0,05;100,0;20000,0;66,7;10220,0;61792,0;False;False;False;False;False;False
Juruti;PA;2021;False;Abacaxi;Frutas;temporária;cultivado;4,0;0,02;80,0;20000,0;-20,0;18271,0;110711,0;False;False;False;False;False;False
Juruti;PA;2022;False;Abacaxi;Frutas;temporária;cultivado;4,0;0,02;84,0;21000,0;0,0;18269,0;89228,0;False;False;False;False;False;False
Juruti;PA;2023;False;Abacaxi;Frutas;temporária;cultivado;4,0;0,05;30,0;7500,0;0,0;7467,0;116211,0;False;False;False;False;False;False
Juruti;PA;2024;False;Abacaxi;Frutas;temporária;cultivado;1,0;0,02;26,0;26000,0;-75,0;5226,0;147246,0;False;False;False;False;False;False
Juruti;PA;2025;True;Abacaxi;Frutas;temporária;cultivado;3,0;0,05;84,0;28000,0;200,0;6201,0;101806,0;False;False;False;False;False;False
Juruti;PA;2016;False;Acerola;Frutas;permanente;indisponivel;;;;;;12357,0;46932,0;False;False;False;True;False;False
Juruti;PA;2017;False;Acerola;Frutas;permanente;indisponivel;;;;;;12427,0;48876,0;False;False;False;True;False;False
Juruti;PA;2018;False;Acerola;Frutas;permanente;indisponivel;;;;;;12215,0;38758,0;False;False;False;True;False;False
Juruti;PA;2019;False;Acerola;Frutas;permanente;indisponivel;;;;;;12166,0;31864,0;False;False;False;True;False;False
Juruti;PA;2020;False;Acerola;Frutas;permanente;indisponivel;;;;;;10220,0;61792,0;False;False;False;True;False;False
Juruti;PA;2021;False;Acerola;Frutas;permanente;indisponivel;;;;;;18271,0;110711,0;False;False;False;True;False;False
Juruti;PA;2022;False;Acerola;Frutas;permanente;indisponivel;;;;;;18269,0;89228,0;False;False;False;True;False;False
Juruti;PA;2023;False;Acerola;Frutas;permanente;indisponivel;;;;;;7467,0;116211,0;False;False;False;True;False;False
Juruti;PA;2024;False;Acerola;Frutas;permanente;indisponivel;;;;;;5226,0;147246,0;False;False;False;True;False;False
Juruti;PA;2025;True;Acerola;Frutas;permanente;sem_cultivo;0,0;0,0;0,0;;;6201,0;101806,0;False;False;False;True;False;False
Juruti;PA;2016;False;Algodão herbáceo (em caroço);Fibras e fumo;temporária;sem_cultivo;0,0;0,0;0,0;;;12357,0;46932,0;False;False;False;False;False;False
Juruti;PA;2017;False;Algodão herbáceo (em caroço);Fibras e fumo;temporária;sem_cultivo;0,0;0,0;0,0;;;12427,0;48876,0;False;False;False;False;False;False
Juruti;PA;2018;False;Algodão herbáceo (em caroço);Fibras e fumo;temporária;sem_cultivo;0,0;0,0;0,0;;;12215,0;38758,0;False;False;False;False;False;False
Juruti;PA;2019;False;Algodão herbáceo (em caroço);Fibras e fumo;temporária;sem_cultivo;0,0;0,0;0,0;;;12166,0;31864,0;False;False;False;False;False;False
Juruti;PA;2020;False;Algodão herbáceo (em caroço);Fibras e fumo;temporária;sem_cultivo;0,0;0,0;0,0;;;10220,0;61792,0;False;False;False;False;False;False
Juruti;PA;2021;False;Algodão herbáceo (em caroço);Fibras e fumo;temporária;sem_cultivo;0,0;0,0;0,0;;;18271,0;110711,0;False;False;False;False;False;False
Juruti;PA;2022;False;Algodão herbáceo (em caroço);Fibras e fumo;temporária;sem_cultivo;0,0;0,0;0,0;;;18269,0;89228,0;False;False;False;False;False;False
Juruti;PA;2023;False;Algodão herbáceo (em caroço);Fibras e fumo;temporária;sem_cultivo;0,0;0,0;0,0;;;7467,0;116211,0;False;False;False;False;False;False
Juruti;PA;2024;False;Algodão herbáceo (em caroço);Fibras e fumo;temporária;sem_cultivo;0,0;0,0;0,0;;;5226,0;147246,0;False;False;False;False;False;False
Juruti;PA;2025;True;Algodão herbáceo (em caroço);Fibras e fumo;temporária;sem_cultivo;0,0;0,0;0,0;;;6201,0;101806,0;False;False;False;False;False;False
Juruti;PA;2016;False;Amendoim (em casca);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;12357,0;46932,0;False;False;False;False;False;False
Juruti;PA;2017;False;Amendoim (em casca);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;12427,0;48876,0;False;False;False;False;False;False
Juruti;PA;2018;False;Amendoim (em casca);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;12215,0;38758,0;False;False;False;False;False;False
Juruti;PA;2019;False;Amendoim (em casca);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;12166,0;31864,0;False;False;False;False;False;False
Juruti;PA;2020;False;Amendoim (em casca);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;10220,0;61792,0;False;False;False;False;False;False
Juruti;PA;2021;False;Amendoim (em casca);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;18271,0;110711,0;False;False;False;False;False;False
Juruti;PA;2022;False;Amendoim (em casca);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;18269,0;89228,0;False;False;False;False;False;False
Juruti;PA;2023;False;Amendoim (em casca);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;7467,0;116211,0;False;False;False;False;False;False
Juruti;PA;2024;False;Amendoim (em casca);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;5226,0;147246,0;False;False;False;False;False;False
Juruti;PA;2025;True;Amendoim (em casca);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;6201,0;101806,0;False;False;False;False;False;False
Juruti;PA;2016;False;Arroz (em casca);Grãos e oleaginosas;temporária;cultivado;15,0;0,12;6,0;400,0;;12357,0;46932,0;False;False;False;False;False;False
Juruti;PA;2017;False;Arroz (em casca);Grãos e oleaginosas;temporária;cultivado;5,0;0,04;2,0;400,0;-66,7;12427,0;48876,0;False;False;False;False;False;False
Juruti;PA;2018;False;Arroz (em casca);Grãos e oleaginosas;temporária;cultivado;5,0;0,04;4,0;800,0;0,0;12215,0;38758,0;False;False;False;False;False;False
Juruti;PA;2019;False;Arroz (em casca);Grãos e oleaginosas;temporária;cultivado;5,0;0,04;3,0;600,0;0,0;12166,0;31864,0;False;False;False;False;False;False
Juruti;PA;2020;False;Arroz (em casca);Grãos e oleaginosas;temporária;cultivado;5,0;0,05;2,0;400,0;0,0;10220,0;61792,0;False;False;False;False;False;False
Juruti;PA;2021;False;Arroz (em casca);Grãos e oleaginosas;temporária;cultivado;5,0;0,03;3,0;600,0;0,0;18271,0;110711,0;False;False;False;False;False;False
Juruti;PA;2022;False;Arroz (em casca);Grãos e oleaginosas;temporária;cultivado;5,0;0,03;2,0;400,0;0,0;18269,0;89228,0;False;False;False;False;False;False
Juruti;PA;2023;False;Arroz (em casca);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;-100,0;7467,0;116211,0;False;False;False;False;False;False
Juruti;PA;2024;False;Arroz (em casca);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;5226,0;147246,0;False;False;False;False;False;False
Juruti;PA;2025;True;Arroz (em casca);Grãos e oleaginosas;temporária;sem_cultivo;0,0;0,0;0,0;;;6201,0;101806,0;False;False;False;False;False;False
Juruti;PA;2016;False;Açaí;Frutas;permanente;cultivado;20,0;0,16;192,0;9600,0;;12357,0;46932,0;False;False;False;False;False;False
Juruti;PA;2017;False;Açaí;Frutas;permanente;cultivado;20,0;0,16;272,0;13600,0;0,0;12427,0;48876,0;False;False;False;False;False;False
Juruti;PA;2018;False;Açaí;Frutas;permanente;cultivado;20,0;0,16;320,0;16000,0;0,0;12215,0;38758,0;False;False;False;False;False;False
Juruti;PA;2019;False;Açaí;Frutas;permanente;cultivado;20,0;0,16;320,0;16000,0;0,0;12166,0;31864,0;False;False;False;False;False;False
Juruti;PA;2020;False;Açaí;Frutas;permanente;cultivado;20,0;0,2;208,0;10400,0;0,0;10220,0;61792,0;False;False;False;False;False;False
Juruti;PA;2021;False;Açaí;Frutas;permanente;cultivado;20,0;0,11;320,0;16000,0;0,0;18271,0;110711,0;False;False;False;False;False;False
Juruti;PA;2022;False;Açaí;Frutas;permanente;cultivado;20,0;0,11;320,0;16000,0;0,0;18269,0;89228,0;False;False;False;False;False;False
Juruti;PA;2023;False;Açaí;Frutas;permanente;cultivado;30,0;0,4;640,0;21333,0;50,0;7467,0;116211,0;False;False;False;False;False;False
Juruti;PA;2024;False;Açaí;Frutas;permanente;cultivado;30,0;0,57;554,0;18467,0;0,0;5226,0;147246,0;False;False;False;False;False;False
Juruti;PA;2025;True;Açaí;Frutas;permanente;cultivado;30,0;0,48;792,0;26400,0;0,0;6201,0;101806,0;False;False;False;False;False;False
Juruti;PA;2016;False;Banana (cacho);Frutas;permanente;cultivado;20,0;0,16;186,0;9300,0;;12357,0;46932,0;False;False;False;False;False;False
Juruti;PA;2017;False;Banana (cacho);Frutas;permanente;cultivado;40,0;0,32;260,0;6500,0;100,0;12427,0;48876,0;False;False;False;False;False;False
Juruti;PA;2018;False;Banana (cacho);Frutas;permanente;cultivado;30,0;0,25;189,0;6300,0;-25,0;12215,0;38758,0;False;False;False;False;False;False
Juruti;PA;2019;False;Banana (cacho);Frutas;permanente;cultivado;25,0;0,21;185,0;7400,0;-16,7;12166,0;31864,0;False;False;False;False;False;False
Juruti;PA;2020;False;Banana (cacho);Frutas;permanente;cultivado;20,0;0,2;144,0;7200,0;-20,0;10220,0;61792,0;False;False;False;False;False;False
Juruti;PA;2021;False;Banana (cacho);Frutas;permanente;cultivado;20,0;0,11;154,0;7700,0;0,0;18271,0;110711,0;False;False;False;False;False;False
Juruti;PA;2022;False;Banana (cacho);Frutas;permanente;cultivado;20,0;0,11;151,0;7550,0;0,0;18269,0;89228,0;False;False;False;False;False;False
Juruti;PA;2023;False;Banana (cacho);Frutas;permanente;cultivado;20,0;0,27;32,0;1600,0;0,0;7467,0;116211,0;False;False;False;False;False;False
Juruti;PA;2024;False;Banana (cacho);Frutas;permanente;cultivado;15,0;0,29;118,0;7867,0;-25,0;5226,0;147246,0;False;False;False;False;False;False
Juruti;PA;2025;True;Banana (cacho);Frutas;permanente;cultivado;19,0;0,31;366,0;19263,0;26,7;6201,0;101806,0;False;False;False;False;False;False
Juruti;PA;2016;False;Batata-doce;Raízes e tubérculos;temporária;sem_cultivo;0,0;0,0;0,0;;;12357,0;46932,0;False;False;False;False;False;False
Juruti;PA;2017;False;Batata-doce;Raízes e tubérculos;temporária;sem_cultivo;0,0;0,0;0,0;;;12427,0;48876,0;False;False;False;False;False;False
Juruti;PA;2018;False;Batata-doce;Raízes e tubérculos;temporária;sem_cultivo;0,0;0,0;0,0;;;12215,0;38758,0;False;False;False;False;False;False
Juruti;PA;2019;False;Batata-doce;Raízes e tubérculos;temporária;sem_cultivo;0,0;0,0;0,0;;;12166,0;31864,0;False;False;False;False;False;False
Juruti;PA;2020;False;Batata-doce;Raízes e tubérculos;temporária;sem_cultivo;0,0;0,0;0,0;;;10220,0;61792,0;False;False;False;False;False;False
Juruti;PA;2021;False;Batata-doce;Raízes e tubérculos;temporária;sem_cultivo;0,0;0,0;0,0;;;18271,0;110711,0;False;False;False;False;False;False
Juruti;PA;2022;False;Batata-doce;Raízes e tubérculos;temporária;sem_cultivo;0,0;0,0;0,0;;;18269,0;89228,0;False;False;False;False;False;False
Juruti;PA;2023;False;Batata-doce;Raízes e tubérculos;temporária;sem_cultivo;0,0;0,0;0,0;;;7467,0;116211,0;False;False;False;False;False;False
Juruti;PA;2024;False;Batata-doce;Raízes e tubérculos;temporária;sem_cultivo;0,0;0,0;0,0;;;5226,0;147246,0;False;False;False;False;False;False
Juruti;PA;2025;True;Batata-doce;Raízes e tubérculos;temporária;sem_cultivo;0,0;0,0;0,0;;;6201,0;101806,0;False;False;False;False;False;False
Juruti;PA;2016;False;Borracha (látex coagulado);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;12357,0;46932,0;False;False;False;False;True;False
Juruti;PA;2017;False;Borracha (látex coagulado);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;12427,0;48876,0;False;False;False;False;True;False
Juruti;PA;2018;False;Borracha (látex coagulado);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;12215,0;38758,0;False;False;False;False;True;False
Juruti;PA;2019;False;Borracha (látex coagulado);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;12166,0;31864,0;False;False;False;False;True;False
Juruti;PA;2020;False;Borracha (látex coagulado);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;10220,0;61792,0;False;False;False;False;True;False
Juruti;PA;2021;False;Borracha (látex coagulado);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;18271,0;110711,0;False;False;False;False;True;False
Juruti;PA;2022;False;Borracha (látex coagulado);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;18269,0;89228,0;False;False;False;False;True;False
Juruti;PA;2023;False;Borracha (látex coagulado);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;7467,0;116211,0;False;False;False;False;True;False
Juruti;PA;2024;False;Borracha (látex coagulado);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;5226,0;147246,0;False;False;False;False;True;False
Juruti;PA;2025;True;Borracha (látex coagulado);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;6201,0;101806,0;False;False;False;False;True;False
Juruti;PA;2016;False;Cacau (em amêndoa);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;12357,0;46932,0;False;False;False;False;False;False
Juruti;PA;2017;False;Cacau (em amêndoa);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;12427,0;48876,0;False;False;False;False;False;False
Juruti;PA;2018;False;Cacau (em amêndoa);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;12215,0;38758,0;False;False;False;False;False;False
Juruti;PA;2019;False;Cacau (em amêndoa);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;12166,0;31864,0;False;False;False;False;False;False
Juruti;PA;2020;False;Cacau (em amêndoa);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;10220,0;61792,0;False;False;False;False;False;False
Juruti;PA;2021;False;Cacau (em amêndoa);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;18271,0;110711,0;False;False;False;False;False;False
Juruti;PA;2022;False;Cacau (em amêndoa);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;18269,0;89228,0;False;False;False;False;False;False
Juruti;PA;2023;False;Cacau (em amêndoa);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;7467,0;116211,0;False;False;False;False;False;False
Juruti;PA;2024;False;Cacau (em amêndoa);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;5226,0;147246,0;False;False;False;False;False;False
Juruti;PA;2025;True;Cacau (em amêndoa);Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;6201,0;101806,0;False;False;False;False;False;False
Juruti;PA;2016;False;Café (em grão) Canephora;Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;12357,0;46932,0;False;False;False;False;False;True
Juruti;PA;2017;False;Café (em grão) Canephora;Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;12427,0;48876,0;False;False;False;False;False;True
Juruti;PA;2018;False;Café (em grão) Canephora;Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;12215,0;38758,0;False;False;False;False;False;True
Juruti;PA;2019;False;Café (em grão) Canephora;Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;12166,0;31864,0;False;False;False;False;False;True
Juruti;PA;2020;False;Café (em grão) Canephora;Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;10220,0;61792,0;False;False;False;False;False;True
Juruti;PA;2021;False;Café (em grão) Canephora;Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;18271,0;110711,0;False;False;False;False;False;True
Juruti;PA;2022;False;Café (em grão) Canephora;Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;18269,0;89228,0;False;False;False;False;False;True
Juruti;PA;2023;False;Café (em grão) Canephora;Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;7467,0;116211,0;False;False;False;False;False;True
Juruti;PA;2024;False;Café (em grão) Canephora;Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;5226,0;147246,0;False;False;False;False;False;True
Juruti;PA;2025;True;Café (em grão) Canephora;Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;6201,0;101806,0;False;False;False;False;False;True
Juruti;PA;2016;False;Café (em grão) Total;Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;12357,0;46932,0;False;False;False;False;False;False
Juruti;PA;2017;False;Café (em grão) Total;Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;12427,0;48876,0;False;False;False;False;False;False
Juruti;PA;2018;False;Café (em grão) Total;Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;12215,0;38758,0;False;False;False;False;False;False
Juruti;PA;2019;False;Café (em grão) Total;Perenes comerciais;permanente;sem_cultivo;0,0;0,0;0,0;;;12166,0;31864,0;False;False;False;False;False;False
